1,2,-1,coco100 (姐姐殺手),"[問卦] 用高中數學解釋 ""元宇宙""",Sun Oct 24 00:27:12 2021
9,3,6,dasuininder (硬派大叔),[問卦] 是不是有很多沒吃過鹹豆漿的人,Sat Oct 23 22:32:39 2021
3,0,3,stevenjeff (傑夫),[問卦] 紅包可以放五倍券嗎?,Sat Oct 23 22:18:36 2021
0,0,0,Oisiossos (LV.1初心者),[問卦] 現在誰會認為台灣太自由,Sun Oct 24 09:00:50 2021
11,1,10,qq326 (甦醒吧~*),Re,Sun Oct 24 08:08:44 2021
44,9,35,kcbill (明日やろうは馬鹿野郎だ),[新聞] 陳柏惟罷免案通過! 顏家人歡欣鼓掌,Sun Oct 24 00:02:49 2021
6,0,6,touurtn (vv),Re,Sun Oct 24 01:15:11 2021
7,0,7,taot917 (每天一點新鮮),[問卦] 高雄人撿到寶會請吃宵夜嗎？,Sat Oct 23 22:15:42 2021
15,3,12,PPTer (投影片人),[問卦] 欸 薑母鴨、麻油雞、燒酒雞誰第一？,Sun Oct 24 00:59:05 2021
11,48,-37,BBMADE (Let's not fall in love),[新聞] 超粒方、旅行YJ分手了！　認愛1年多突發,Sat Oct 23 23:20:50 2021
6,4,2,purine5566 (漂亮56),Re,Sat Oct 23 22:34:01 2021
2,0,2,ayokayok (Simon Wu),Re,Sat Oct 23 22:35:56 2021
27,6,21,SEVENxELEVEN (森77),[新聞] 驚悚畫面曝！嬤推娃娃車載孫過馬路遭撞飛,Sat Oct 23 23:28:57 2021
23,2,21,Rita0205 (姆咪榨豆漿),[問卦] 塔綠班會發起聖戰嗎？,Sun Oct 24 01:16:04 2021
10,3,7,onetwogo (中國訊息報告工(正確版)),[新聞] 拜登承諾防衛台灣 北韓也來插一腳,Sun Oct 24 07:12:26 2021
5,0,5,ae034 (gone with wind),[問卦] 今天少了香港芒果乾才輸的？,Sun Oct 24 00:33:45 2021
13,1,12,xy1904312 (NatsuNoHaya),[問卦] 市長議員立委都罷過了 嚐鮮期過了吧？,Sat Oct 23 23:29:07 2021
1,0,1,laptic (靜夜聖林彼岸花),Re,Sun Oct 24 07:15:14 2021
4,2,2,XI (MAN),Re,Sat Oct 23 23:16:48 2021
2,3,-1,be371155784 (冰),[問卦] 主管被裁掉，組員怎麼辦,Sun Oct 24 00:32:41 2021
4,2,2,baoganlern (爆肝人),[問卦] 朋友崩潰了怎麼辦？,Sun Oct 24 02:43:26 2021
3,0,3,A6 (短ID真好),Re,Sun Oct 24 00:16:17 2021
3,0,3,skylion (溫暖的傳說),Re,Sun Oct 24 00:08:46 2021
5,6,-1,zalora (lara),[問卦] 為什麼垃圾要霸凌別人還會找一堆藉口,Sun Oct 24 01:43:40 2021
1,1,0,asas1asas200 (廢文製造者),[問卦] 知道自己要被開除還會認真工作嗎,Sun Oct 24 00:31:29 2021
2,2,0,poopoo50000 (普羅米效斯),[問卦] 各位下班有跑去哪打工兼差嗎,Sun Oct 24 00:41:01 2021
46,5,41,leefengynh (/65G ・ 125/250K1W),[問卦] 塔綠班想修選罷法了？,Sun Oct 24 00:22:28 2021
177,9,168,"ckk007 (~_~"")",[新聞] 高雄擁4座焚化廠 長期代燒外縣市垃圾,Sat Oct 23 23:34:20 2021
10,5,5,james7923 (詹姆士Q),[問卦] GTA5結局選擇 幹掉崔佛才是合理的吧?,Sun Oct 24 00:08:08 2021
1,0,1,skizard ( ),Re,Sun Oct 24 08:42:38 2021
4,0,4,kinjk01 (小白),[問卦] 同事約下班去酒吧聊天要去嗎？,Sun Oct 24 00:13:38 2021
1,1,0,abcpiii (KJ),[問卦] 大哥沒有輸！！！！,Sat Oct 23 22:26:00 2021
4,7,-3,leavez (XD),[問卦] 黃瓜片好吃還難吃,Sun Oct 24 01:18:49 2021
7,1,6,PoPonn (如果你有一發),[問卦] 我朋友去什麼自我探索的活動？,Sat Oct 23 23:35:43 2021
6,0,6,fart5566 (),Re,Sun Oct 24 08:28:01 2021
4,0,4,Number87 (人畜無害),[問卦]塔綠班來拍魷魚遊戲劇本要怎麼寫,Sat Oct 23 23:54:22 2021
0,0,0,YU0121 (愛玉冰™),Re,Sun Oct 24 00:25:02 2021
0,0,0,jorry111111 (andy),[問卦] 其實最希望漲基本工資的是不是資方？,Sun Oct 24 08:54:33 2021
19,2,17,rockok71 (塔綠班戰士),[問卦] 72妹怎麼感覺一直在旅行跟玩啊,Sun Oct 24 00:36:38 2021
1,3,-2,assassinASHE (幹古專用帳號),[問卦] 把魯迅小說看完是不是基本款??,Sun Oct 24 01:31:55 2021
2,0,2,kisaraki1976 (老月),Re,Sun Oct 24 08:47:30 2021
12,0,12,pptsuck (whip),[問卦] 吃蘋果用小刀一片一片吃的都什麼人?,Sat Oct 23 23:19:45 2021
6,1,5,D600dust (製塵鬥士),[問卦] 怎麼幫看不開的朋友走出來,Sun Oct 24 08:10:14 2021
14,2,12,EBVirus (洨洨積極哥),[問卦] 對岸是不是很羨慕台灣的民主?,Sat Oct 23 23:55:29 2021
7,0,7,herex (魔導戰士破壞者),[問卦] 為什麼古代很在乎文人雅士的評價?,Sun Oct 24 00:19:50 2021
13,1,12,Qoogotozoo (動物園驚魂),[問卦] 不分區是不是也該有罷免制度？,Sun Oct 24 00:50:31 2021
161,17,144,birdjack (啾啾啾),Re,Sun Oct 24 00:05:26 2021
0,2,-2,johanLarson (Rent),Re,Sun Oct 24 00:44:32 2021
2,3,-1,Hanedas (),[問卦] 台灣 日本 英國有什麼共通點？,Sun Oct 24 00:46:26 2021
3,0,3,Qunnine (qunnine),[問卦] 民間修車廠師傅只服濱江街的？,Sun Oct 24 00:08:49 2021
2,1,1,med5566 (美德5566),[問卦] 有沒要小服幫++要喊3q的八卦,Sat Oct 23 23:01:45 2021
4,0,4,lubachi (鹵八七),[問卦] 民主最黑暗跟中華民國滅亡誰的次數多,Sun Oct 24 00:03:34 2021
11,17,-6,johanLarson (Rent),[問卦] 中國明明在下指導棋吧！,Sun Oct 24 00:54:21 2021
1,0,1,a22298811 (鐵達尼號),Re,Sun Oct 24 01:27:06 2021
30,2,28,jones210272 (hy鐵粉),[問卦] 台語強，演過戲，會跳舞，可以找啥工作,Sun Oct 24 01:02:27 2021
0,0,0,KasmirLo (科科科~),Re,Sat Oct 23 23:34:51 2021
5,12,-7,guche777 (pedodo),[問卦] 圖文作家土豆是不是雙標？,Sat Oct 23 23:02:23 2021
1,6,-5,CuteNN (N),[問卦] 如果toyz在監獄裡面突然牙齒痛該怎辦,Sun Oct 24 01:04:06 2021
3,2,1,elliotpvt (小光),[問卦] 魷魚遊戲讓中華拔河隊再度爆紅,Sun Oct 24 01:07:21 2021
0,6,-6,johanLarson (Rent),[問卦] 滯台中國人要不要回中國啊,Sun Oct 24 00:20:06 2021
22,1,21,waterydan (送),[問卦] 為什麼塔綠班會想修法而不是罷免對方,Sun Oct 24 00:58:08 2021
6,1,5,MeeToo (迷途),Re,Sat Oct 23 22:35:20 2021
5,2,3,owo0204 (大大大優惠),[問卦] 號角響起演習可以把軍車開回家？,Sun Oct 24 01:35:50 2021
2,1,1,qazStarStar (我不是派大星),[問卦] 統神算肥宅金城武嗎？,Sat Oct 23 23:43:52 2021
3,0,3,kerorofrog (傻瓜青蛙),[新聞] 夫有大男人主義還限制宗教信仰 妻請求離,Sat Oct 23 23:04:31 2021
0,1,-1,songgood (ilovegoodgame),Re,Sun Oct 24 01:37:54 2021
1,0,1,letitflame (ShuShu),[問卦] 怎麼忽然變那麼冷,Sat Oct 23 23:55:43 2021
2,0,2,NUMB43 (晚了~該睡了),[問卦] 日本人壓力有多大,Sun Oct 24 02:12:15 2021
6,0,6,hn9480412 (ilinker),Re,Sun Oct 24 01:50:15 2021
7,1,6,monine (),[問卦] 肥宅在買消夜的途中被強制拉去受洗怎辦？,Sun Oct 24 07:27:12 2021
2,0,2,pauljet (拜登哥不要),Re,Sat Oct 23 23:02:04 2021
3,0,3,predo (QQ),[問卦] 我朋友是不是有毛病？,Sun Oct 24 06:56:14 2021
15,0,15,qaz80691 (sleeper),[問卦] 接下來是不是就高升了?,Sun Oct 24 00:56:03 2021
4,4,0,chao850926 (yen),[問卦] 去冰無糖為何不叫無冰無糖,Sun Oct 24 01:29:02 2021
57,3,54,kerorofrog (傻瓜青蛙),[新聞] 萬丹空地曾遭堆爐碴 清除後又見太空包,Sun Oct 24 07:52:04 2021
1,0,1,GETpoint (擲雷爆卦),[問卦] 有沒有幕末魯智深-武田物外的卦？,Sat Oct 23 22:40:08 2021
1,0,1,k99t (聖誕小雞),[問卦] 有沒有甜點跟炸物都很迷人的八卦？,Sat Oct 23 23:57:26 2021
1,1,0,goddamn0351 (北七宗),[問卦] 被軍校退學要賠錢，那被罷免的呢??,Sun Oct 24 00:27:52 2021
5,0,5,Manny2020 (MAnny),Re,Sat Oct 23 23:31:10 2021
0,7,-7,funsky (小妹笑嘻嘻OuO),[問卦] 欸欸 如果搶不到疫苗怎麼辦,Sun Oct 24 01:42:53 2021
7,0,7,Rita0205 (姆咪榨豆漿),[問卦] 肇逃仔算雖敗猶榮嗎？吃鍋貼,Sat Oct 23 22:25:12 2021
8,0,8,Hanedas (),[問卦] 有名人是嫁給年紀比自己爸媽還大的人？,Sun Oct 24 00:06:30 2021
8,0,8,tosay (12333),[問卦] 台灣的民主到底是進步還是需要努力,Sat Oct 23 23:09:32 2021
4,1,3,lh9059 (Phoenix),[問卦] 50嵐萬聖節活動(達成條件贈 中杯珍奶),Sat Oct 23 23:59:17 2021
26,2,24,SODAECHO1 (NINOBUS),[問卦] 罷免 x 雙標 ？,Sun Oct 24 00:52:50 2021
11,1,10,bulden (要死的生魚片),[問卦] 第一次住晶華居然跳電,Sat Oct 23 22:35:11 2021
27,4,23,oneyoung1121 (oneyoung1121),[問卦] 桃園煉油廠484很神奇的存在？,Sun Oct 24 01:53:42 2021
5,5,0,Player01 (Player2(請投入硬幣)),[問卦] 改成選舉沒投候選人，就不能投罷免如何,Sat Oct 23 22:51:54 2021
2,5,-3,JustOCD (電機肥宅),[問卦] 寫字很醜的卦,Sun Oct 24 04:46:47 2021
12,2,10,mvpdirk712 (Lumia 5566),[問卦] 思夢樂都誰在去的啊,Sat Oct 23 22:55:09 2021
6,1,5,philibra (噓文的是小狗),[問卦] “疼惜”還有人在用嗎？,Sat Oct 23 22:41:13 2021
8,1,7,SUMPO (盛保),[問卦] 有沒有自慰的八卦,Sat Oct 23 23:42:34 2021
3,0,3,kkwwee (小連),[問卦] 「機密」可以怎麼用呢？,Sun Oct 24 06:42:27 2021
14,1,13,AUwalker (南行er),Re,Sat Oct 23 22:26:47 2021
33,14,19,drea (星空下的背影),[新聞] 王子復仇成功！顏寬恆投票後神隱　補選,Sun Oct 24 08:13:02 2021
9,1,8,Happybuddha (笑開天下古今愁),[新聞] 台灣大哥大宣布成為Disney+在台獨家合作,Sun Oct 24 07:49:52 2021
10,1,9,vigorhsieh ( ),[問卦] 物價漲到什麼程度你會崩潰,Sun Oct 24 00:43:03 2021
12,1,11,zen777 (批踢踢武神),Re,Sun Oct 24 00:46:25 2021
269,5,264,godfight (熾天使),[問卦] 在大直撿到白色飛鼠？？,Sat Oct 23 23:21:16 2021
33,1,32,miss80423 (自宅警備員),[問卦] 沈玉琳講話算很好笑的類型嗎？,Sat Oct 23 23:21:01 2021
6,0,6,Behind4 (背後4),[問卦] 早安 心情不好就覆誦 四個堅持 好嗎？,Sun Oct 24 08:14:24 2021
1,1,0,xox5678 (幼幼班),Re,Sun Oct 24 03:09:24 2021
10,2,8,eateat14 (SHERLOCKZH),[問卦] 櫻花花瓣以每秒五公分的速度落下的卦？,Sat Oct 23 23:26:20 2021
2,7,-5,wii0620 (wii),[問卦] 全世界是不是只有台灣把罷免權當遊戲玩,Sun Oct 24 00:28:17 2021
13,6,7,moneybuy (),[問卦] 剩7天離職可以擺爛了吧= =,Sun Oct 24 00:21:40 2021
36,7,29,KinGoldom (焦糖可可奶),[問卦] 麥當勞怎麼變那麼貴？,Sat Oct 23 22:52:04 2021
7,2,5,lightwish (穹願),[新聞] 43國聯合聲明 要求北京准專家入新疆調查,Sat Oct 23 23:42:57 2021
11,3,8,abc12812 (),[問卦] 為什麼台灣的科技業不敢罷工呢?,Sun Oct 24 02:48:11 2021
0,0,0,skinjazz (爵士),Re,Sun Oct 24 08:56:20 2021
7,17,-10,magictiger (JC),[問卦] 爆乳女同事說想插一下（有團）  ,Sun Oct 24 01:02:39 2021
9,10,-1,udcat (),[新聞] 刪Q幕後｜肇逃太早爆、城中城減關注　國,Sat Oct 23 23:55:19 2021
12,2,10,saniblue (sanity),Re,Sun Oct 24 02:17:58 2021
1,3,-2,summerdog (  . 人  .),[問卦]  你會滅嚴白虎然後遊戲結束嗎,Sat Oct 23 23:39:17 2021
2,1,1,a6000200 (aa),[問卦] apex跟 要塞英雄 哪個好？,Sun Oct 24 00:24:33 2021
3,0,3,togs (發文練EQ),[問卦] 有沒有正在操縱世界的八卦,Sun Oct 24 00:52:47 2021
2,2,0,elite9q (),Re,Sun Oct 24 02:25:53 2021
0,0,0,doro0202 (Doro),Re,Sat Oct 23 23:56:22 2021
1,0,1,jaids (做工的人),[問卦] 董玉琪最近在幹嘛,Sat Oct 23 23:24:31 2021
2,0,2,Lumial020 (廢貓文專用帳號),[問卦] 台灣史上有哪些民主黑暗的一天？,Sat Oct 23 23:05:37 2021
9,1,8,pilitiger (霹靂),[問卦] 統神阿航是不是真的很強？,Sat Oct 23 23:34:17 2021
2,1,1,hydrasmith31 (),Re,Sun Oct 24 01:40:42 2021
9,0,9,HisVol (他的體積),Re,Sat Oct 23 22:49:43 2021
3,1,2,kinve1014 (黑松可樂),[問卦] 急！遇到綠衣大奶妖精 怎麼辦？,Sat Oct 23 22:25:36 2021
0,0,0,HisVol (他的體積),[問卦] 航運股很多錢買上去，憑什麼很少錢就可以,Sun Oct 24 08:58:58 2021
1,0,1,cherrywo (小木偶),Re,Sun Oct 24 00:22:15 2021
60,9,51,mintice (薄荷),[問卦] 覺青是不是有陰陽眼？,Sun Oct 24 02:55:29 2021
5,1,4,mean (低智商生活),Re,Sun Oct 24 00:01:44 2021
16,85,-69,fan800509 (能不能給我一首歌的時間),Re,Sat Oct 23 22:25:43 2021
6,0,6,y2718520 (KM),Re,Sun Oct 24 02:45:01 2021
32,18,14,G4321 (小胖囉),[問卦] 罷免跟支持顏家的是同一群嗎?,Sun Oct 24 01:04:23 2021
6,3,3,jjbye (真相大白),[新聞] 異議畫家將展出｢習近平獵殺小熊維尼｣,Sat Oct 23 23:56:39 2021
10,10,0,silentknight (清純男),[新聞] 反轉？傳李雲迪4.3萬嫖「猛男鴨」　29歲,Sat Oct 23 22:33:10 2021
40,3,37,jack168168tw (陳年老魯蛇),[問卦] 鼻子過敏到無法入睡怎麼辦,Sun Oct 24 02:57:29 2021
20,15,5,ororzzz (柯粉),[新聞] 陳柏惟遭罷免陳珮騏挺同鄉到底　「沒一,Sun Oct 24 01:44:51 2021
7,2,5,FL5566 (小魯妹),[問卦] 幾歲開始會注重養生,Sun Oct 24 00:41:45 2021
0,0,0,cuba391156 (cuba391156),[問卦] 有人知道走100小時是走多遠嗎？,Sun Oct 24 08:53:52 2021
7,3,4,G2S (越接近夕陽影子越長),[問卦] 統一AV又露乳?,Sun Oct 24 03:57:11 2021
2,1,1,chiakichis (KAME),Re,Sun Oct 24 07:59:48 2021
3,6,-3,eachen (易陳),[問卦] 事情鬧超大的歐金中八卦版沒有人講,Sun Oct 24 00:27:43 2021
20,0,20,onesweetday (onesweetday),[問卦] 三民區是不是沒什麼好玩的？,Sat Oct 23 23:27:30 2021
95,4,91,dispptt (dispptt),[問卦] 怎麼開導一直崩潰7萬票罷免11萬票的人???,Sun Oct 24 07:37:36 2021
2,0,2,nicolaschen2 (ii),[問卦] 如果把覺得門檻太低的民代通通罷免掉？,Sun Oct 24 00:20:16 2021
0,6,-6,silverair (那真是太諷刺了紹安),[問卦] 我想要你噓我?,Sun Oct 24 00:37:27 2021
2,1,1,sonyabear (忍魯腹重),[問卦] 十月底線上申裝AIDSL會比較容易成功嗎,Sun Oct 24 00:46:36 2021
7,2,5,tth9955 (EvilHeart),[問卦] 安眠書店有角色是智商上線的嗎...,Sun Oct 24 00:07:08 2021
0,1,-1,TAMASABUROU (玉三郎),Re,Sun Oct 24 01:32:37 2021
0,2,-2,asas1asas200 (廢文製造者),[問卦] 下雨天的紙吸管,Sun Oct 24 00:08:24 2021
6,2,4,mefifthfloor (高雄阿甘),[問卦] 明天是台灣光復節,Sun Oct 24 07:57:44 2021
12,2,10,anonymous8 (詐騙島永久居民),[問卦] 體育老師是不是很爽？,Sun Oct 24 06:14:48 2021
0,1,-1,ashinly1021 (誠徵漂亮有錢阿姨養我),[問卦] 遊戲規則,Sat Oct 23 22:45:30 2021
10,2,8,DarkKnight (.....),[問卦] 今年也太快冷了吧,Sat Oct 23 23:45:24 2021
6,1,5,ae034 (gone with wind),[問卦] 當初修罷免門檻的是中共同路人？,Sun Oct 24 07:54:11 2021
1,1,0,TouchAgain (謝謝),[問卦] 報復性投票是什麼意思,Sun Oct 24 00:07:51 2021
2,1,1,remora (remora),Re,Sun Oct 24 03:16:06 2021
1,6,-5,assassinASHE (幹古專用帳號),[問卦] 賭什麼輸什麼 這是三小?? 輸兩萬!!,Sun Oct 24 01:15:27 2021
3,5,-2,a1005100 (dab),[問卦] 爽辣、爽喇哪個聽起來比較兇,Sun Oct 24 05:18:49 2021
7,0,7,BellCranell (Bell),[問卦] 有塔綠斑朋友怎麼辦,Sun Oct 24 08:34:44 2021
1,0,1,afacebook (A臉書),Re,Sun Oct 24 07:39:05 2021
1,0,1,wudidog (嗚啦啦),Re,Sun Oct 24 00:52:50 2021
6,0,6,IslamicState (伊斯蘭國-不亂砍頭),[問卦] 越愛嘴打老婆的越怕老婆吧,Sun Oct 24 02:34:24 2021
95,12,83,VicTure (海雨天風獨往來),Re,Sun Oct 24 07:26:14 2021
13,3,10,ardenlee (nodjdj onlydldl),Re,Sat Oct 23 22:20:28 2021
1,0,1,WeAntiTVBS (),Re,Sat Oct 23 23:05:47 2021
10,3,7,lianpig5566 (家庭教師殺手里包恩),[問卦] 靠北沒信用卡怎麼辦的都是什麼人,Sun Oct 24 01:13:20 2021
91,284,-193,william8403 (威威威廉),[新聞] 陳柏惟掰了!綠營怪門檻太低蔡英文1句話暗,Sat Oct 23 23:12:51 2021
8,0,8,rock30106 (夏色祭老公),Re,Sat Oct 23 23:03:18 2021
327,27,300,pchunters (pp),Re,Sat Oct 23 22:28:32 2021
4,1,3,a6000200 (aa),[問卦] 打完bnt 發燒頭痛牙齒痛怎麼辦,Sun Oct 24 00:31:22 2021
10,2,8,b33 (Bini the bunny),[新聞] 正妹網紅慘死野外曝屍4周！　未婚夫離奇,Sun Oct 24 00:13:24 2021
8,5,3,robust083 (強大巨巨),[問卦] 雙標不是很正常的事嗎？,Sun Oct 24 02:23:42 2021
8,0,8,poonebetty (小肥媽),[問卦] 玻璃心1400萬觀看484表示,Sat Oct 23 23:16:02 2021
47,6,41,Adicia (愛迪希亞),[新聞] 陳柏惟5區輸4區！「這區」唯一獲勝 在地,Sat Oct 23 22:58:23 2021
4,0,4,app325 (艾波),[問卦] 離職待退期幹什麼事最爽？,Sun Oct 24 00:14:17 2021
16,0,16,elmoman (撲殺西安霍元甲),[問卦] 改遊戲規則輸了又說制度有問題?,Sun Oct 24 00:55:07 2021
23,9,14,onesweetday (onesweetday),[問卦] 年輕原住民都加入塔綠班的原因？,Sat Oct 23 22:55:24 2021
11,11,0,thanks9302 (HOWP),Re,Sat Oct 23 22:27:19 2021
1,1,0,a1b2c3d4e5 (阿翔),[問卦] 有哪個國家總統被彈劾或罷免嗎？,Sun Oct 24 05:37:24 2021
26,0,26,miss80423 (自宅警備員),[問卦] 朋友的女兒說要去巴黎玩要注意什麼,Sat Oct 23 23:05:46 2021
10,1,9,circus763 (跳跳虎),[問卦] 我婆生田絵梨花和乃木坂成員上靈異節目?!,Sun Oct 24 00:32:00 2021
10,1,9,t51113030 (=v=),Re,Sun Oct 24 01:30:13 2021
6,1,5,happyalex (單眼皮滴男生),[問卦] 數位綁定是壓垮芒果乾的最後一根稻草嗎？,Sat Oct 23 22:24:41 2021
5,3,2,cyrus017 (Cyrus),[問卦] 打完BNT的手臂被蜜蜂螫到該怎麼辦？,Sun Oct 24 04:50:16 2021
2,0,2,bluebagel (果果:)),[問卦] 有豬豬隊友的八卦嗎？,Sat Oct 23 23:37:34 2021
4,7,-3,songgood (ilovegoodgame),[問卦] 鳳梨鼠叔還滿好看的,Sun Oct 24 01:16:53 2021
2,3,-1,deathfire (天龍巴布),[問卦] 鋼琴彈這樣厲害嗎？,Sun Oct 24 01:03:23 2021
7,1,6,BlueOctober (憂鬱十月),[問卦] 罷工幹嘛一定要出去聚眾？,Sun Oct 24 03:03:02 2021
10,3,7,chun0303 (chun),[新聞] 主計總處將公布預測 經濟成長率可望上修,Sun Oct 24 08:34:47 2021
7,0,7,TFBoys (掏糞男孩),[問卦] 看起來罷免門檻設的很好吧！？,Sat Oct 23 23:33:51 2021
2,0,2,Goodinfo (Goodinfo),Re,Sat Oct 23 22:57:12 2021
2,2,0,todao (心裡有數),Re,Sun Oct 24 01:14:19 2021
33,3,30,whiteadam (blue eyes blue),[問卦] 高端預計何時打光光?,Sun Oct 24 00:49:22 2021
3,0,3,saobox (刀劍神域盒盒),[問卦] 如果對抗過敏藥過敏 要怎麼辦?,Sun Oct 24 00:05:16 2021
0,0,0,elite9q (),Re,Sun Oct 24 02:16:35 2021
2,1,1,jones921245 (jones),[問卦] 請問蔡健雅與董仔有關係嗎？,Sat Oct 23 23:25:18 2021
1,0,1,donkeychen (Bad_To_The_Bone),[問卦] 是誰讓人在台上當眾無法回答,Sat Oct 23 23:47:08 2021
5,2,3,Xaymaca (夏),Re,Sun Oct 24 02:01:51 2021
0,0,0,kidbaby (平凡的幸福),Re,Sat Oct 23 23:30:36 2021
10,1,9,OPPAISuki (OPPAISuki),[問卦] Alin為什麼一直都沒有天后的感覺啊?,Sun Oct 24 00:49:20 2021
3,0,3,johanLarson (Rent),Re,Sun Oct 24 00:35:25 2021
2,1,1,aiglas0209 (艾格拉斯),Re,Sat Oct 23 23:20:55 2021
5,1,4,lianpig5566 (家庭教師殺手里包恩),[問卦] 怎麼把網路用到極限？,Sun Oct 24 00:04:27 2021
10,3,7,kinjk01 (小白),[問卦] 大學畢業旅行都去哪裡？,Sun Oct 24 00:21:34 2021
4,1,3,XArcherX (萬軍無兵),[問卦] 黑相集：灰冥界比想像中有料(づ・ω・)づ,Sun Oct 24 02:22:48 2021
5,0,5,ak47good (陳鳥仁),Re,Sun Oct 24 01:20:34 2021
0,0,0,WAXNSIM (【本人所發必為廢文】),[問卦] 如果不看歌本聽得出他們在唱什麼嗎？,Sat Oct 23 22:47:47 2021
2,0,2,remora (remora),[問卦] 高雄是不是很多肇逃仔啊？,Sat Oct 23 23:39:25 2021
0,1,-1,freedomwing5 (我唯一知的就是我不知),[問卦] 一邊喊打氣低迷一邊喊地方不給打,Sun Oct 24 00:20:04 2021
18,6,12,elite9q (),[問卦] 為何露營要煮一堆很複雜的料理,Sun Oct 24 02:06:14 2021
3,2,1,kite6128 (nchu5566),[問卦] 騎車這樣肇責比例會幾比幾,Sat Oct 23 22:45:12 2021
1,0,1,bluebagel (果果:)),Re,Sun Oct 24 00:41:53 2021
13,4,9,breathair (消滅共匪),Re,Sun Oct 24 06:44:56 2021
6,4,2,elite9q (),[問卦] 為什麼老人要離開遊戲?,Sun Oct 24 01:57:22 2021
3,1,2,FL5566 (小魯妹),[問卦] 我好像被女同事空手套白狼,Sun Oct 24 06:24:24 2021
5,3,2,abramtw (世界原來是如此耀眼啊),[問卦] 罷免應該資訊充分揭露的設計？,Sun Oct 24 02:57:36 2021
4,4,0,selfvalue (ime),[問卦] 修煉武術能做什麼,Sun Oct 24 02:15:40 2021
